i,lid,rc,expansion,time,recall
5633, 33.83561737055716, 1.6339130401611328, 1.017295479774475, 0.00020117759704589843, 0.28
5634, 36.89160092721753, 1.6344327926635742, 1.0152922868728638, 0.00019040107727050782, 0.18
5635, 23.836767949766998, 1.597275972366333, 1.0266832113265991, 0.00019960403442382814, 0.51
5636, 26.853229353077126, 1.5955733060836792, 1.0351759195327759, 0.00018606185913085937, 0.45
5637, 43.3169994685899, 1.4069960117340088, 1.0134572982788086, 0.00018534660339355468, 0.05
5638, 55.88876778456374, 1.5156599283218384, 1.0126460790634155, 0.00020208358764648438, 0.13
5639, 53.08091014919615, 1.480769395828247, 1.0152047872543335, 0.00019712448120117186, 0.26
5640, 94.63020622865444, 1.1833808422088623, 1.0089070796966553, 0.00017423629760742186, 0.0
5641, 33.08988668468278, 1.779895544052124, 1.0298036336898804, 0.00018935203552246095, 0.61
5642, 81.64034802276045, 1.5085445642471313, 1.0124390125274658, 0.000189971923828125, 0.27
5643, 40.7493855964709, 1.5324920415878296, 1.0155373811721802, 0.00016574859619140626, 0.4
5644, 20.46922745155681, 1.6254075765609741, 1.0385419130325317, 0.00019278526306152344, 0.64
5645, 56.069200394076255, 1.4506230354309082, 1.0117076635360718, 0.00019350051879882813, 0.08
5646, 113.48815660345147, 1.2296160459518433, 1.006770372390747, 0.00018095970153808594, 0.0
5647, 44.37243986947554, 2.11857271194458, 1.053483247756958, 0.0003928661346435547, 0.38
5648, 33.64812436943232, 1.3767704963684082, 1.0155587196350098, 0.00017328262329101561, 0.06
5649, 22.486089480924353, 1.7139666080474854, 1.0405570268630981, 0.00024847984313964845, 0.79
5650, 73.7929505538547, 1.3262742757797241, 1.009627103805542, 0.00017933845520019532, 0.0
5651, 34.647214758656474, 1.6425000429153442, 1.021807074546814, 0.0002068042755126953, 0.42
5652, 39.46738754733062, 1.3842523097991943, 1.0124766826629639, 0.0001819610595703125, 0.33
5653, 86.97517112485947, 1.3278264999389648, 1.0096697807312012, 0.00021080970764160157, 0.05
5654, 25.939962897484094, 1.7924789190292358, 1.02170729637146, 0.00019178390502929687, 0.45
5655, 64.49966971730588, 1.4348725080490112, 1.010715365409851, 0.00020036697387695312, 0.25
5656, 12.239666665934719, 1.6795316934585571, 1.0333573818206787, 0.00017614364624023436, 0.57
5657, 47.269318756724275, 1.5155502557754517, 1.0120607614517212, 0.0002300739288330078, 0.32
5658, 43.081272820759814, 1.4471014738082886, 1.0163718461990356, 0.0001811981201171875, 0.17
5659, 31.90780958354979, 1.3230564594268799, 1.018791675567627, 0.0001804351806640625, 0.46
5660, 47.05061744780835, 1.414190649986267, 1.0160422325134277, 0.00018696784973144532, 0.01
5661, 59.14603247648259, 1.3512779474258423, 1.0108517408370972, 0.00019826889038085938, 0.03
5662, 29.008810056239298, 1.506955623626709, 1.0176851749420166, 0.00020222663879394532, 0.18
5663, 23.59951529110388, 1.6421003341674805, 1.0349618196487427, 0.00016684532165527343, 0.51
5664, 54.4694178676145, 1.6702990531921387, 1.0169304609298706, 0.000189971923828125, 0.11
5665, 45.61440823009943, 1.541407585144043, 1.015095591545105, 0.00020971298217773438, 0.04
5666, 47.63921360296875, 1.4583592414855957, 1.0127021074295044, 0.00020647048950195312, 0.1
5667, 86.36295237246765, 1.284269094467163, 1.0092233419418335, 0.00017757415771484374, 0.02
5668, 45.56695267691849, 1.4310948848724365, 1.013978123664856, 0.00018415451049804687, 0.04
5669, 53.4424370146772, 1.509621024131775, 1.0137277841567993, 0.0001685619354248047, 0.16
5670, 45.875680473943085, 1.42189359664917, 1.012384057044983, 0.0001720428466796875, 0.04
5671, 38.50976482869017, 1.5944174528121948, 1.0186198949813843, 0.00019674301147460939, 0.39
5672, 63.30485164687248, 1.6214020252227783, 1.0090144872665405, 0.0001826763153076172, 0.28
5673, 25.83899742241144, 1.5990440845489502, 1.0294578075408936, 0.00020051002502441406, 0.56
5674, 42.70696614238757, 1.498010516166687, 1.0161184072494507, 0.00019288063049316406, 0.04
5675, 71.21644223840264, 1.3602375984191895, 1.0112087726593018, 0.0001911640167236328, 0.09
5676, 26.82644636996211, 1.6737666130065918, 1.0201524496078491, 0.00017366409301757812, 0.49
5677, 41.21748574182915, 1.3434860706329346, 1.01430344581604, 0.00016303062438964843, 0.26
5678, 76.16012541597075, 1.281009554862976, 1.010862112045288, 0.0001697540283203125, 0.0
5679, 64.7004444077891, 1.4734731912612915, 1.009464144706726, 0.00019106864929199218, 0.23
5680, 7.3150359427747516, 1.7100621461868286, 1.0960932970046997, 0.0001827239990234375, 0.01
5681, 39.862100231903725, 1.6312047243118286, 1.0223793983459473, 0.0001971721649169922, 0.29
5682, 65.79674913741935, 1.4192931652069092, 1.0107555389404297, 0.0001933574676513672, 0.11
5683, 58.89234409418333, 1.4633610248565674, 1.0110719203948975, 0.00018105506896972656, 0.08
5684, 44.6127603378198, 1.48726487159729, 1.016900658607483, 0.00018825531005859376, 0.03
5685, 20.7102691816215, 1.7758175134658813, 1.0472718477249146, 0.00018596649169921875, 0.57
5686, 51.30011182796428, 1.4110651016235352, 1.0126045942306519, 0.00024876594543457033, 0.1
5687, 33.05520287110924, 1.5235939025878906, 1.0155225992202759, 0.0002124786376953125, 0.07
5688, 26.36979577049656, 1.3128830194473267, 1.0101646184921265, 0.00019278526306152344, 0.06
5689, 54.100471078305354, 1.4034255743026733, 1.0107611417770386, 0.0001880168914794922, 0.12
5690, 47.471984533731494, 1.315861701965332, 1.010217547416687, 0.0001930713653564453, 0.04
5691, 26.486564198318277, 1.4503729343414307, 1.0199575424194336, 0.00018091201782226561, 0.0
5692, 29.671764668718588, 1.5576585531234741, 1.0196847915649414, 0.00020236968994140624, 0.15
5693, 69.34939037157221, 1.3835906982421875, 1.0112253427505493, 0.00018949508666992186, 0.2
5694, 84.09794019706675, 1.2924118041992188, 1.009519338607788, 0.00019650459289550782, 0.12
5695, 65.28570949722994, 1.4908751249313354, 1.012629747390747, 0.00018439292907714843, 0.34
5696, 82.06148751211673, 1.402295470237732, 1.010848045349121, 0.0001704692840576172, 0.28
5697, 53.7432412871187, 1.305741310119629, 1.0115368366241455, 0.0001842498779296875, 0.09
5698, 52.3477419834374, 1.7710936069488525, 1.016842246055603, 0.0002109527587890625, 0.36
5699, 82.30710378075723, 1.2775121927261353, 1.0083473920822144, 0.0001845836639404297, 0.02
5700, 35.1410832212772, 1.5103472471237183, 1.0208401679992676, 0.00017447471618652343, 0.04
5701, 52.70484816514218, 1.4849960803985596, 1.0140268802642822, 0.00022330284118652344, 0.23
5702, 35.46772248711691, 1.6398335695266724, 1.0205727815628052, 0.0001995563507080078, 0.4
5703, 61.5708791957068, 1.549084186553955, 1.012097954750061, 0.00019583702087402343, 0.2
5704, 24.495438655572585, 1.4670708179473877, 1.020341396331787, 0.0001838207244873047, 0.01
5705, 15.484653979835741, 1.7897058725357056, 1.080363392829895, 0.00017175674438476562, 0.0
5706, 85.5621838817194, 1.3340333700180054, 1.0101089477539062, 0.00020170211791992188, 0.07
5707, 38.897132633140075, 1.474751591682434, 1.01262366771698, 0.0002071857452392578, 0.11
5708, 59.84409431789022, 1.3714706897735596, 1.0138972997665405, 0.0002148151397705078, 0.17
5709, 14.150006439948417, 1.7164416313171387, 1.0312045812606812, 0.00016722679138183593, 0.32
5710, 23.977500952025608, 1.4547514915466309, 1.015658974647522, 0.00016422271728515624, 0.34
5711, 55.226669901505794, 1.5235530138015747, 1.013571858406067, 0.00020551681518554688, 0.29
5712, 62.87821359103981, 1.3467601537704468, 1.0109760761260986, 0.0002009868621826172, 0.15
5713, 45.69725993158971, 1.5395643711090088, 1.0138808488845825, 0.00019173622131347657, 0.26
5714, 30.560116669932185, 1.5028210878372192, 1.0184499025344849, 0.00018553733825683595, 0.3
5715, 72.33344730821634, 1.4590388536453247, 1.0134633779525757, 0.00021314620971679688, 0.2
5716, 72.18062027582941, 1.3688066005706787, 1.0116605758666992, 0.0001862049102783203, 0.14
5717, 29.954028903669403, 1.7859865427017212, 1.0271492004394531, 0.00018277168273925782, 0.56
5718, 29.139023971158725, 1.4714738130569458, 1.0178834199905396, 0.00017180442810058594, 0.32
5719, 21.95289937048187, 1.3899692296981812, 1.0242722034454346, 0.00019588470458984376, 0.32
5720, 59.244481675978435, 1.4694410562515259, 1.011305809020996, 0.00018329620361328124, 0.09
5721, 55.79659769923581, 1.3024705648422241, 1.0122802257537842, 0.00020923614501953126, 0.02
5722, 56.65107546851258, 1.4632083177566528, 1.0107712745666504, 0.00018863677978515626, 0.29
5723, 56.02383492658905, 1.5648586750030518, 1.00942862033844, 0.00018296241760253906, 0.18
5724, 65.69922659801219, 1.361929178237915, 1.012382984161377, 0.00018787384033203125, 0.12
5725, 38.24000995121072, 1.4516472816467285, 1.013939380645752, 0.0001850128173828125, 0.0
5726, 33.700890062110716, 1.3535643815994263, 1.0157631635665894, 0.00017805099487304686, 0.01
5727, 59.38759677696681, 1.583701491355896, 1.0140392780303955, 0.0002224445343017578, 0.33
5728, 46.31751868911135, 1.4607585668563843, 1.0157495737075806, 0.00017499923706054688, 0.36
5729, 49.14473358924383, 1.5903749465942383, 1.0163649320602417, 0.00019593238830566405, 0.46
5730, 17.894326562046437, 1.4917064905166626, 1.032872200012207, 0.0002079010009765625, 0.5
5731, 57.55040889517674, 1.425960898399353, 1.0113414525985718, 0.0001842021942138672, 0.09
5732, 30.586484305990833, 1.4888571500778198, 1.0220153331756592, 0.0001838207244873047, 0.39
5733, 59.927583803718335, 1.3574105501174927, 1.0146621465682983, 0.0001784801483154297, 0.0
5734, 49.60878609835832, 1.3612321615219116, 1.0124330520629883, 0.0001972675323486328, 0.16
5735, 38.7503311560564, 1.5056097507476807, 1.0181519985198975, 0.0001865386962890625, 0.44
5736, 47.99680583795655, 1.4896420240402222, 1.0146242380142212, 0.00019841194152832032, 0.26
5737, 33.07998509769544, 1.5173965692520142, 1.0225039720535278, 0.00020656585693359374, 0.5
5738, 55.245917895999234, 1.6153059005737305, 1.0116080045700073, 0.00020346641540527343, 0.14
5739, 42.59267100900235, 1.482288122177124, 1.0129667520523071, 0.00019512176513671874, 0.07
5740, 26.542588596074182, 1.547624111175537, 1.0279638767242432, 0.00022735595703125, 0.55
5741, 42.5070880148441, 1.8260809183120728, 1.0250097513198853, 0.00017576217651367189, 0.0
5742, 20.000165430814132, 1.5641406774520874, 1.0441899299621582, 0.00018677711486816406, 0.0
5743, 57.58126102947823, 1.463012933731079, 1.0104888677597046, 0.00017571449279785156, 0.14
5744, 43.716136185366246, 1.6039659976959229, 1.0158895254135132, 0.00019741058349609375, 0.28
5745, 66.18217205314544, 1.3091785907745361, 1.0100549459457397, 0.0001750469207763672, 0.04
5746, 46.56589453791706, 1.8275249004364014, 1.0227644443511963, 0.00017952919006347656, 0.34
5747, 42.99093772218554, 1.4650810956954956, 1.0134446620941162, 0.00017485618591308593, 0.07
5748, 38.78874324017833, 1.4510594606399536, 1.0150705575942993, 0.0001820087432861328, 0.25
5749, 31.906889136202235, 1.4156588315963745, 1.0169131755828857, 0.00021386146545410156, 0.44
5750, 44.67714409046868, 1.6741997003555298, 1.0166069269180298, 0.0001960277557373047, 0.34
5751, 27.537740072544324, 1.5970779657363892, 1.0267614126205444, 0.00021190643310546874, 0.53
5752, 69.1895485449238, 1.3742936849594116, 1.0120911598205566, 0.00022177696228027345, 0.19
5753, 34.095037513621925, 1.647608757019043, 1.0258829593658447, 0.0001968860626220703, 0.34
5754, 53.498937660954724, 1.4103059768676758, 1.0116702318191528, 0.000193023681640625, 0.03
5755, 41.339782067348686, 1.3901785612106323, 1.015633463859558, 0.00019450187683105468, 0.1
5756, 40.163437835297984, 1.4490933418273926, 1.0133103132247925, 0.00018448829650878905, 0.1
5757, 38.627788976184384, 1.5235908031463623, 1.0166553258895874, 0.00017747879028320312, 0.29
5758, 65.4429685275681, 1.4917824268341064, 1.0097064971923828, 0.0002166271209716797, 0.11
5759, 41.563919441341284, 1.6291111707687378, 1.0165176391601562, 0.00016508102416992187, 0.36
5760, 33.776907446783746, 1.4246548414230347, 1.0147150754928589, 0.0001960277557373047, 0.05
5761, 33.5223328727051, 1.587235450744629, 1.030419945716858, 0.00021948814392089844, 0.44
5762, 23.61771943740922, 1.6850625276565552, 1.0252094268798828, 0.00020627975463867189, 0.06
5763, 69.39827602193486, 1.3972529172897339, 1.0110893249511719, 0.00018305778503417968, 0.26
5764, 32.14988074273733, 1.4072022438049316, 1.0227439403533936, 0.00017304420471191405, 0.51
5765, 42.12970797640118, 1.4749021530151367, 1.014136552810669, 0.0001746654510498047, 0.02
5766, 62.27695191796975, 1.546140432357788, 1.01572847366333, 0.00019974708557128905, 0.17
5767, 70.09141614707154, 1.3201853036880493, 1.0115073919296265, 0.0001995563507080078, 0.33
5768, 13.960764235425133, 1.7519254684448242, 1.0424147844314575, 0.0001747608184814453, 0.63
5769, 44.531459757250424, 1.4746253490447998, 1.0138766765594482, 0.00018858909606933594, 0.01
5770, 46.31471330229466, 1.4763813018798828, 1.0141726732254028, 0.00019512176513671874, 0.1
5771, 14.000372660519156, 1.5644948482513428, 1.0387665033340454, 0.00016503334045410157, 0.5
5772, 36.82001598743812, 1.489376187324524, 1.0232044458389282, 0.00020971298217773438, 0.44
5773, 59.028521054612064, 1.4884727001190186, 1.012597918510437, 0.00019683837890625, 0.09
5774, 24.907918045263443, 1.705648422241211, 1.0197703838348389, 0.00018019676208496093, 0.62
5775, 36.222558394780975, 1.4506043195724487, 1.013891339302063, 0.00017933845520019532, 0.32
5776, 37.53335068130666, 1.6017531156539917, 1.023266315460205, 0.0001739501953125, 0.38
5777, 15.673201867651303, 1.7452951669692993, 1.057336688041687, 0.00018172264099121095, 0.72
5778, 56.93236880078475, 1.46082603931427, 1.0121477842330933, 0.00019640922546386718, 0.13
5779, 33.922916829157785, 1.5179568529129028, 1.0222282409667969, 0.00021905899047851561, 0.46
5780, 90.72343846622938, 1.230633020401001, 1.0084331035614014, 0.00017423629760742186, 0.02
5781, 18.86795420325089, 1.7813743352890015, 1.0459237098693848, 0.00017027854919433595, 0.61
5782, 46.30903773769712, 1.4544579982757568, 1.0179204940795898, 0.00018215179443359375, 0.27
5783, 38.05975086332468, 1.436238169670105, 1.0180290937423706, 0.00019774436950683593, 0.13
5784, 62.04200068804609, 1.352450966835022, 1.0106040239334106, 0.00018711090087890624, 0.13
5785, 45.60089060794843, 1.6654689311981201, 1.0144693851470947, 0.00018157958984375, 0.03
5786, 25.300928452896045, 1.5857748985290527, 1.024247169494629, 0.00017652511596679687, 0.48
5787, 48.97277660837751, 1.4542367458343506, 1.0136306285858154, 0.00018506050109863282, 0.14
5788, 29.179816954854513, 1.702196717262268, 1.0220996141433716, 0.0001903533935546875, 0.42
5789, 62.90364216982933, 1.3924002647399902, 1.0123578310012817, 0.000209808349609375, 0.16
5790, 33.01909890708947, 1.7995706796646118, 1.0162615776062012, 0.00020413398742675782, 0.52
5791, 20.520483828902858, 1.7719674110412598, 1.0333954095840454, 0.00022501945495605468, 0.59
5792, 66.58779145687274, 1.3045177459716797, 1.0086365938186646, 0.00017499923706054688, 0.09
5793, 31.677389241412644, 1.5951972007751465, 1.02154541015625, 0.00017728805541992188, 0.37
5794, 11.346835387162196, 1.6230273246765137, 1.0468125343322754, 0.00021352767944335938, 0.58
5795, 19.674140918080465, 1.470719575881958, 1.016050100326538, 0.00016994476318359374, 0.31
5796, 31.527276797515594, 1.5835155248641968, 1.0171667337417603, 0.00020122528076171875, 0.02
5797, 60.05220863636773, 1.3966761827468872, 1.0141698122024536, 0.00019707679748535157, 0.0
5798, 53.126219709255, 1.3818442821502686, 1.0110278129577637, 0.0001933574676513672, 0.08
5799, 35.68974747100735, 1.377034306526184, 1.0182703733444214, 0.00019350051879882813, 0.53
5800, 27.652567964984335, 2.170720100402832, 1.0276814699172974, 0.00018095970153808594, 0.62
5801, 16.925929563311712, 1.894173502922058, 1.0345752239227295, 0.00018982887268066407, 0.58
5802, 36.901116263357906, 1.55521559715271, 1.008427381515503, 0.00017895698547363282, 0.06
5803, 26.99770258870309, 1.7174606323242188, 1.0331366062164307, 0.00017008781433105468, 0.35
5804, 33.41240875221553, 1.7659839391708374, 1.022337794303894, 0.00018372535705566407, 0.52
5805, 37.034521224718596, 1.351304054260254, 1.0158225297927856, 0.00022134780883789062, 0.23
5806, 37.37954196495687, 1.7807705402374268, 1.018890142440796, 0.00022134780883789062, 0.3
5807, 59.72089496889965, 1.5556405782699585, 1.015089750289917, 0.00020751953125, 0.42
5808, 49.9649939906327, 1.5920157432556152, 1.0163816213607788, 0.00018153190612792968, 0.0
5809, 18.273841443035096, 1.4908748865127563, 1.0549331903457642, 0.000168609619140625, 0.7
5810, 20.459130199604942, 1.89547598361969, 1.0334182977676392, 0.00018672943115234376, 0.47
5811, 73.71354509197081, 1.5545598268508911, 1.0125014781951904, 0.0001987934112548828, 0.41
5812, 32.70357183855537, 1.4914973974227905, 1.0177057981491089, 0.00018167495727539062, 0.0
5813, 29.02892492410674, 1.552753210067749, 1.020897626876831, 0.00016407966613769532, 0.43
5814, 43.843603792022876, 1.5995423793792725, 1.015424132347107, 0.00021367073059082032, 0.21
5815, 37.51053186672991, 1.8328675031661987, 1.017829418182373, 0.00020318031311035157, 0.3
5816, 27.3304779509582, 1.7497023344039917, 1.0282626152038574, 0.00020012855529785156, 0.63
5817, 19.194650315252385, 2.076827049255371, 1.0450661182403564, 0.00019054412841796876, 0.72
5818, 58.407888300186904, 1.3858113288879395, 1.0104644298553467, 0.00018157958984375, 0.04
5819, 62.30139247110401, 1.3187861442565918, 1.009462594985962, 0.0002105236053466797, 0.04
5820, 28.256660639019533, 1.6644288301467896, 1.0332541465759277, 0.00017910003662109376, 0.57
5821, 22.660106245950733, 1.6161328554153442, 1.0329573154449463, 0.00016646385192871095, 0.54
5822, 21.2966052998911, 1.417644739151001, 1.0245099067687988, 0.00018496513366699218, 0.0
5823, 40.287200173388435, 1.6328328847885132, 1.0204589366912842, 0.0002071380615234375, 0.47
5824, 28.230226865558652, 1.5799733400344849, 1.0243561267852783, 0.0001877307891845703, 0.43
5825, 65.24671500176468, 1.482027530670166, 1.0099445581436157, 0.00020422935485839844, 0.29
5826, 53.58577863748394, 1.4237350225448608, 1.0112395286560059, 0.00016994476318359374, 0.03
5827, 36.22082401502375, 1.38164484500885, 1.0171608924865723, 0.0001773834228515625, 0.38
5828, 49.37488974050556, 1.4366384744644165, 1.0133693218231201, 0.00021004676818847656, 0.13
5829, 24.27797044793682, 1.6439346075057983, 1.0301709175109863, 0.00017766952514648439, 0.52
5830, 62.987360292115845, 1.3328813314437866, 1.0103815793991089, 0.0001895904541015625, 0.12
5831, 41.57191802095452, 1.4922733306884766, 1.0159682035446167, 0.00022301673889160156, 0.16
5832, 63.623811159440294, 1.3110966682434082, 1.009760856628418, 0.00019011497497558593, 0.0
5833, 55.1859242933917, 1.435848593711853, 1.0140467882156372, 0.0002090930938720703, 0.33
5834, 12.290008724352921, 2.703268527984619, 1.0475866794586182, 0.0001823902130126953, 0.45
5835, 58.51885264980595, 1.419503092765808, 1.0153170824050903, 0.00017375946044921874, 0.18
5836, 48.442370605749325, 1.5508366823196411, 1.0142618417739868, 0.00018529891967773439, 0.19
5837, 48.64395698958315, 1.4025930166244507, 1.0112195014953613, 0.00018863677978515626, 0.13
5838, 48.86725976094276, 1.553999662399292, 1.0145971775054932, 0.00016884803771972657, 0.18
5839, 44.84667576463305, 1.3654839992523193, 1.0152922868728638, 0.00025081634521484375, 0.37
5840, 59.072492404935055, 1.5804516077041626, 1.0129257440567017, 0.000176239013671875, 0.04
5841, 24.781000094882998, 1.6722187995910645, 1.0395488739013672, 0.00019364356994628907, 0.65
5842, 26.539083349914073, 2.024541139602661, 1.0265864133834839, 0.0001857757568359375, 0.32
5843, 22.893779167465144, 1.4443453550338745, 1.0215699672698975, 0.00016660690307617186, 0.48
5844, 71.74371847211727, 1.3263312578201294, 1.0103583335876465, 0.00020847320556640624, 0.03
5845, 63.69361489200983, 1.5004934072494507, 1.015594482421875, 0.00019292831420898439, 0.04
5846, 42.0047912019571, 1.5419702529907227, 1.0153394937515259, 0.00018215179443359375, 0.24
5847, 42.43494504263832, 1.5593401193618774, 1.017259120941162, 0.00019817352294921876, 0.22
5848, 36.76057427498204, 1.5498381853103638, 1.016514778137207, 0.0001835346221923828, 0.06
5849, 64.08710496956985, 1.362594723701477, 1.0094438791275024, 0.00017743110656738282, 0.01
5850, 41.07453322862976, 1.4931485652923584, 1.0134905576705933, 0.0001900196075439453, 0.28
5851, 46.87148888183719, 1.417121410369873, 1.0157277584075928, 0.0001880168914794922, 0.13
5852, 49.8883764388442, 1.6590383052825928, 1.0179587602615356, 0.00020008087158203126, 0.24
5853, 69.71369911143256, 1.2538793087005615, 1.0084456205368042, 0.00019073486328125, 0.04
5854, 74.55495198780932, 1.3951417207717896, 1.0138301849365234, 0.00019588470458984376, 0.04
5855, 25.191940809289694, 1.7275298833847046, 1.0363961458206177, 0.00016222000122070312, 0.0
5856, 31.091812673211518, 1.377244472503662, 1.0145344734191895, 0.0001709461212158203, 0.24
5857, 44.10598437285749, 1.3481026887893677, 1.013665795326233, 0.00017957687377929689, 0.03
5858, 21.551349455000395, 1.7146170139312744, 1.0335800647735596, 0.0002048492431640625, 0.6
5859, 7.607375980425115, 1.9585434198379517, 1.0705606937408447, 0.00017828941345214843, 0.71
5860, 42.61571428212151, 1.6794549226760864, 1.0211350917816162, 0.00018949508666992186, 0.39
5861, 61.30983279427438, 1.5670475959777832, 1.0155566930770874, 0.00018553733825683595, 0.18
5862, 62.8177988212711, 1.3478375673294067, 1.01163649559021, 0.00018787384033203125, 0.14
5863, 26.887451477200315, 1.6015080213546753, 1.030217170715332, 0.00017228126525878907, 0.57
5864, 58.25032124498813, 1.37493896484375, 1.0111218690872192, 0.00018987655639648437, 0.17
5865, 42.998072203113644, 1.300482153892517, 1.011719822883606, 0.00019397735595703126, 0.0
5866, 23.723832167819637, 1.8904516696929932, 1.0337764024734497, 0.00017766952514648439, 0.67
5867, 14.465840513642616, 1.6838250160217285, 1.04320228099823, 0.00016493797302246093, 0.62
5868, 59.971058714839664, 1.5980870723724365, 1.0139892101287842, 0.00020241737365722656, 0.2
5869, 41.57254629067623, 1.44411301612854, 1.0150195360183716, 0.00019664764404296874, 0.32
5870, 27.178165324197487, 1.5255314111709595, 1.021575927734375, 0.00017685890197753905, 0.07
5871, 20.118717446717003, 1.5720913410186768, 1.0319279432296753, 0.00021014213562011718, 0.55
5872, 73.7396309038418, 1.3432526588439941, 1.0101269483566284, 0.00019598007202148438, 0.0
5873, 64.07052549588995, 1.2762892246246338, 1.0110185146331787, 0.00017876625061035155, 0.06
5874, 59.2305737214751, 1.3919806480407715, 1.013996958732605, 0.00019316673278808595, 0.12
5875, 14.346194531452028, 1.666172742843628, 1.0514740943908691, 0.0001781463623046875, 0.0
5876, 35.96942335784025, 1.3073885440826416, 1.0156760215759277, 0.0001972198486328125, 0.07
5877, 43.44069895659188, 1.5320435762405396, 1.0165082216262817, 0.00017943382263183594, 0.01
5878, 25.14397314049023, 1.7605799436569214, 1.0290381908416748, 0.00017352104187011718, 0.59
5879, 62.21415946060121, 1.276523470878601, 1.0104049444198608, 0.0001835346221923828, 0.06
5880, 70.8323154429186, 1.256274938583374, 1.0098764896392822, 0.0001823902130126953, 0.0
5881, 18.621435803046985, 1.5276387929916382, 1.037540078163147, 0.0001934528350830078, 0.42
5882, 37.05956207355229, 1.9024584293365479, 1.0220115184783936, 0.00019445419311523438, 0.36
5883, 18.94456417521716, 1.4829261302947998, 1.0243029594421387, 0.00018444061279296876, 0.0
5884, 69.08523807454232, 1.4123650789260864, 1.0117729902267456, 0.00018796920776367187, 0.07
5885, 49.157228278843085, 1.7015533447265625, 1.0183348655700684, 0.00018553733825683595, 0.01
5886, 48.15714227900503, 1.256900429725647, 1.0127545595169067, 0.00018205642700195313, 0.01
5887, 54.85901711609005, 1.4135204553604126, 1.0134673118591309, 0.0001850128173828125, 0.07
5888, 16.969119605608743, 1.4198185205459595, 1.0196739435195923, 0.00016632080078125, 0.42
5889, 28.686964241576742, 1.6259039640426636, 1.0260393619537354, 0.0002193450927734375, 0.52
5890, 25.370798955090674, 1.6495801210403442, 1.0290992259979248, 0.00016369819641113282, 0.34
5891, 15.071096276489394, 1.7767999172210693, 1.042681097984314, 0.00024290084838867186, 0.66
5892, 23.395952184025052, 1.4860916137695312, 1.0289775133132935, 0.0001761913299560547, 0.0
5893, 69.05811897860261, 1.2835813760757446, 1.0106816291809082, 0.0001987457275390625, 0.03
5894, 41.94121285805371, 1.4180433750152588, 1.0154156684875488, 0.00020704269409179687, 0.02
5895, 28.42679252818893, 1.4704607725143433, 1.031838297843933, 0.00018887519836425782, 0.62
5896, 119.61668532862386, 1.3788810968399048, 1.0085067749023438, 0.00016961097717285156, 0.23
5897, 22.90219796379112, 1.5229896306991577, 1.0208756923675537, 0.00017457008361816407, 0.13
5898, 53.39828283355405, 1.4917693138122559, 1.011993408203125, 0.00020089149475097657, 0.14
5899, 34.76579055308687, 1.4194114208221436, 1.0207314491271973, 0.00020303726196289063, 0.04
5900, 11.849281454035749, 1.7677785158157349, 1.050240397453308, 0.0001667499542236328, 0.63
5901, 78.068924795961, 1.2557955980300903, 1.009656548500061, 0.00019092559814453124, 0.04
5902, 50.755377003535834, 1.4216371774673462, 1.0121126174926758, 0.00020089149475097657, 0.06
5903, 27.24120986874245, 1.389397382736206, 1.0151393413543701, 0.00016002655029296876, 0.01
5904, 24.134611777869694, 1.5397523641586304, 1.031180500984192, 0.00017218589782714845, 0.49
5905, 68.94977661396098, 1.3507332801818848, 1.01119863986969, 0.00017447471618652343, 0.03
5906, 15.471792542227385, 1.7584999799728394, 1.0500259399414062, 0.0001728057861328125, 0.69
5907, 38.69470742807369, 1.4351322650909424, 1.0175554752349854, 0.00019388198852539064, 0.34
5908, 42.51425905911877, 1.4604475498199463, 1.0138652324676514, 0.0001979827880859375, 0.1
5909, 53.66090892681274, 1.3552697896957397, 1.0120108127593994, 0.00019822120666503906, 0.11
5910, 23.680554311784057, 1.5243854522705078, 1.0197417736053467, 0.0001858234405517578, 0.0
5911, 26.388797948222418, 1.6528255939483643, 1.0190942287445068, 0.00023407936096191405, 0.54
5912, 49.84693248028978, 1.4409644603729248, 1.0185643434524536, 0.00016841888427734374, 0.27
5913, 78.57022838658787, 1.3206150531768799, 1.010270357131958, 0.00019593238830566405, 0.03
5914, 65.00068955633633, 1.3606812953948975, 1.0094802379608154, 0.000179290771484375, 0.11
5915, 61.10663842500622, 1.4350404739379883, 1.0118707418441772, 0.00019488334655761718, 0.02
5916, 68.42666122645053, 1.489301323890686, 1.0102791786193848, 0.00018744468688964845, 0.11
5917, 58.4169212202881, 1.3828500509262085, 1.0119917392730713, 0.00020728111267089843, 0.08
5918, 41.92303731516616, 1.4354110956192017, 1.0159540176391602, 0.0001919269561767578, 0.03
5919, 38.42926230369993, 1.6480450630187988, 1.0149980783462524, 0.00018916130065917968, 0.33
5920, 78.62980957698294, 1.2839089632034302, 1.0098085403442383, 0.00021209716796875, 0.0
5921, 49.7534673889503, 1.3124513626098633, 1.0125746726989746, 0.00018463134765625, 0.07
5922, 17.48192232817234, 1.8994972705841064, 1.0373640060424805, 0.0001766204833984375, 0.77
5923, 59.550192289796286, 1.409955382347107, 1.0135948657989502, 0.00020995140075683594, 0.17
5924, 32.732543120833526, 1.6476279497146606, 1.0254448652267456, 0.00021939277648925782, 0.54
5925, 62.39085517689817, 1.3586591482162476, 1.011472463607788, 0.00019555091857910157, 0.17
5926, 29.099648118119546, 1.479872703552246, 1.021768569946289, 0.00021505355834960938, 0.43
